Time,end,deviceid,location,_location_latitude,_location_longitude,_location_altitude,_location_precision,surveyorname,vendortype,GI_I_THI_U_Xin_ch_o_l_i_n_i_c_a_b_n_ch_a,verbalconsent,Kh_ng_c_ph_p_D_ng_a_ra_l_do_t_ch_i,refusalreason,refusalreason/not_home,refusalreason/responsible_not_home,refusalreason/no_response,refusalreason/undisclosed,refusalreason/uncomfortable,refusalreason/no_time,refusalreason/other,refusalreason_other,neighborhood,resp_gender,age,resp_owner,staff,resp_ethn,resp_ethn_other,foodgroups,foodgroups/cereals,foodgroups/whiterootsandtubers,foodgroups/veg_vitamina,foodgroups/veg_darkgreenleafy,foodgroups/veg_other,foodgroups/fruits_vitamina,foodgroups/fruits_other,foodgroups/meat_organ,foodgroups/meat_flesh,foodgroups/eggs,foodgroups/fish_seafood,foodgroups/legumes_nuts_seeds,foodgroups/milk,foodgroups/oils_fats,foodgroups/sweets,foodgroups/spices_cond_bev,wholeorprocessed,locationtime,previouslocation,previouslocationNUA,homelocation,reason,bridge_city,customers_neighb,customers_passersby,supplychain,safe_reputation,flooding,infrastructure,presence,absence,schools,leisure,B_n_ng_hay_kh_ng_h_ng_tuy_n_b_sau_y,customers_wealth,customers_ethn,rathersomewhereelse,ratherothersector,_5yr_changesector,_5yr_changelocation,B_y_gi_h_y_ngh_n_ng_g_n_y_nh_t_Yagi,typhoon_prepare,typhoon_prepare/stockpiling,typhoon_prepare/securing,typhoon_prepare/securing_away,typhoon_prepare/adjusting_hours,typhoon_prepare/relocating,typhoon_prepare/strengthening_infrastructure,typhoon_prepare/diversifying_products,typhoon_prepare/collaborating_withs,typhoon_prepare/saving_cash,typhoon_prepare/communicating_customers,typhoon_prepare/contingency_poweroutages,typhoon_cope,typhoon_cope/close_full,typhoon_cope/close_typhoon,typhoon_cope/inside_home,typhoon_cope/inside_here,typhoon_cope/cheaper,typhoon_cope/more_expensive,typhoon_cope/sharing,typhoon_financial,typhoon_damages,foodwaste_amount,foodwaste_amount_unit,foodwaste_freq,foodwaste_mainreason,foodwaste_mainreason/deteriorated,foodwaste_mainreason/usebydate,foodwaste_mainreason/unappetizing,foodwaste_mainreason/toomuch,foodwaste_mainreason/toomanyingredients,foodwaste_mainreason/other,foodwaste_whatdo,foodwaste_whatdo/throwaway,foodwaste_whatdo/giveaway,foodwaste_whatdo/foodbank,foodwaste_whatdo/composting_community,foodwaste_whatdo/composting_hh,foodwaste_whatdo/animalfood,foodwaste_whatdo/other,Xin_ch_n_th_nh_c_m_m_t_ng_y_th_t_vui_v,_y_l_ph_n_k_t_th_c_c_k_t_n_i_internet,picture,picture_URL,comments,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index,INTRODUCTION_Hello_bal_informed_consent,No_permission_Stop_terwards_if_relevant,Do_you_agree_or_disa_following_statements,Now_please_think_of_Typhoon_event_Yagi,Thank_you_very_much_a_very_pleasant_day,This_is_the_end_of_t_internet_connection
2024-10-13 08:33:34.876000,2024-10-13 08:45:54.402000,collect:RHJmdrvJZAjGcjgp,21.0211082 105.9023292 -16.100000381469727 4.604,21.0211082,105.9023292,-16.10000038146973,4.604,hanh,food truck,,yes,,,,,,,,,,,Thach Ban,female,39.0,,1.0,kinh,,fruits_other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,2.0,city,,city,She is familliar with the market,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,,-1.0,-1.0,,-2.0,2.0,0.0,-2.0,-2.0,2.0,,adjusting_hours,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full inside_home,1.0,0.0,1.0,0.0,0.0,0.0,0.0,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,1728783912052.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F696330ec-fc01-440f-9678-4a95005328b2%2F1728783912052.jpg,"Mobile vendor, sell at multiple markets around Hanoi",395638497,696330ec-fc01-440f-9678-4a95005328b2,2024-10-16 07:55:01,,,submitted_via_web,hanhtnguyen,v8zq375NfhQ9ZAYQt2zTdZ,,145,,,,,,
2024-10-13 08:48:24.976000,2024-10-13 08:59:57.412000,collect:RHJmdrvJZAjGcjgp,21.0211907 105.9023335 -16.100000381469727 1.566,21.0211907,105.9023335,-16.10000038146973,1.566,hanh,food truck,,yes,,,,,,,,,,,Thach Ban,female,44.0,yes,1.0,kinh,,sweets cereals legumes_nuts_seeds,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,processed,4.0,country,,city,She moves around Hanoi to have more customers,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,,-2.0,-2.0,0.0,2.0,-2.0,1.0,,adjusting_hours,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full inside_home,1.0,0.0,1.0,0.0,0.0,0.0,0.0,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,1728784738798.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Ffd563fa7-02ae-4b34-af42-85c22c39b0ee%2F1728784738798.jpg,"- Mobile vendor
- goes around hanoi and nearby provinces
- lives in another part of hanoi's outskirt (Dong Anh), not in the city centre",395638509,fd563fa7-02ae-4b34-af42-85c22c39b0ee,2024-10-16 07:55:03,,,submitted_via_web,hanhtnguyen,v8zq375NfhQ9ZAYQt2zTdZ,,146,,,,,,
2024-10-13 09:06:20.433000,2024-10-13 09:17:49.391000,collect:RHJmdrvJZAjGcjgp,21.0215667 105.9026467 -17.0 1.633,21.0215667,105.9026467,-17.0,1.633,hanh,food truck,,yes,,,,,,,,,,,Thach Ban,male,64.0,yes,2.0,kinh,,fruits_vitamina eggs,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,7.0,NUA,saidong,home,"Close to home, more customers",-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,,securing,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sharing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728785795993.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Ffb969626-f338-461c-92c7-9eaf1e2f3874%2F1728785795993.jpg,"- selling food is his additional income
- during the typhoon he gave his eggs for charity",395638526,fb969626-f338-461c-92c7-9eaf1e2f3874,2024-10-16 07:55:05,,,submitted_via_web,hanhtnguyen,v8zq375NfhQ9ZAYQt2zTdZ,,147,,,,,,
2024-10-14 10:15:44.283000,2024-10-14 10:22:27.147000,collect:RHJmdrvJZAjGcjgp,21.0078117 105.89223 -12.0 3.705,21.0078117,105.89223,-12.0,3.705,hanh,wholesaler,,yes,,,,,,,,,,,Cu Khoi,male,45.0,yes,6.0,kinh,,whiterootsandtubers fruits_other,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,10.0,none,,home,He lives here and sell the products of the villagers,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,-1.0,2.0,1.0,-2.0,1.0,,adjusting_hours,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full inside_home,1.0,0.0,1.0,0.0,0.0,0.0,0.0,no_losses,moderate_fully,,,,,,,,,,,,,,,,,,,,,1728876133330.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F29dc9553-a282-45e7-9752-d42481ce48e7%2F1728876133330.jpg,,395638542,29dc9553-a282-45e7-9752-d42481ce48e7,2024-10-16 07:55:07,,,submitted_via_web,hanhtnguyen,v8zq375NfhQ9ZAYQt2zTdZ,,148,,,,,,
2024-10-14 10:23:46.277000,2024-10-14 10:31:47.096000,collect:RHJmdrvJZAjGcjgp,21.008005 105.8915783 -14.399999618530273 2.679,21.008005,105.8915783,-14.39999961853027,2.679,hanh,wholesaler,,yes,,,,,,,,,,,Cu Khoi,female,46.0,yes,3.0,kinh,,fruits_other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,10.0,,,district,She got married and found out that the farmers here cannot sell their fruits,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,0.0,-2.0,-2.0,2.0,-2.0,,adjusting_hours,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full,1.0,0.0,0.0,0.0,0.0,0.0,0.0,moderate_party,moderate_party,,,,,,,,,,,,,,,,,,,,,1728876691175.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F26367043-1b45-4ff1-ace0-6f8075391ecf%2F1728876691175.jpg,,395638560,26367043-1b45-4ff1-ace0-6f8075391ecf,2024-10-16 07:55:08,,,submitted_via_web,hanhtnguyen,v8zq375NfhQ9ZAYQt2zTdZ,,149,,,,,,
2024-10-14 09:57:40.364000,2024-10-14 10:09:06.123000,collect:qIS7r47rrd6RrXCc,21.0632556 105.9091387 -17.799999237060547 4.656,21.0632556,105.9091387,-17.79999923706055,4.656,duy,retailer,,yes,,,,,,,,,,,Viet Hung,male,72.0,yes,2.0,kinh,,sweets spices_cond_bev milk cereals,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,processed,9.0,none,,home,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,,,,,,,,,,,,,,,,,,,,,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1728875338378.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F16b76b6f-4a20-442d-affc-9dc4f379ddd4%2F1728875338378.jpg,The typhoon only come at night so he keep opening his shop in the morning,395658054,16b76b6f-4a20-442d-affc-9dc4f379ddd4,2024-10-16 08:39:02,,,submitted_via_web,joeywheeler831,v8zq375NfhQ9ZAYQt2zTdZ,,150,,,,,,
2024-10-17 09:03:50.834000,2024-10-17 09:26:38.604000,collect:e74jOzixcozSdptS,21.0484132 105.9176321 -18.5 4.639,21.0484132,105.9176321,-18.5,4.639,angel,restaurant,,yes,,,,,,,,,,,Phuc Loi Ward,female,35.0,yes,5.0,other,,cereals whiterootsandtubers veg_vitamina veg_darkgreenleafy veg_other legumes_nuts_seeds milk oils_fats sweets spices_cond_bev,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,processed,0.0,none,,street,The owner of the restaurant used to travel to other countries. He visited India and liked the flavours. That inspired him to open a restaurant here .,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-1.0,1.0,,-2.0,0.0,1.0,-1.0,-2.0,1.0,,adjusting_hours communicating_customers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,close_full inside_here,1.0,0.0,0.0,1.0,0.0,0.0,0.0,moderate_party,no_damages,,,,,,,,,,,,,,,,,,,,,,,"aishlevin@hotmail.com

Indian restaurant.",396013526,707c638d-23f6-4e59-9caa-e63722352dfe,2024-10-17 02:26:58,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,151,,,,,,
2024-10-17 09:29:26.467000,2024-10-17 09:43:55.911000,collect:JSriZPO0C6jcYg8h,21.0485854 105.9177318 -18.399999618530273 4.996,21.0485854,105.9177318,-18.39999961853027,4.996,ha,restaurant,,yes,,,,,,,,,,,Phuc Loi,male,37.0,now,6.0,kinh,,cereals whiterootsandtubers meat_flesh fish_seafood oils_fats spices_cond_bev veg_darkgreenleafy veg_vitamina sweets,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,processed,1.0,none,,home,He said the owner lives here. ,-1.0,1.0,1.0,,,,,,,,,,1.0,0.0,0.0,0.0,2.0,-1.0,,adjusting_hours,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full inside_here,1.0,0.0,0.0,1.0,0.0,0.0,0.0,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,1729132902061.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F30a1b50f-b637-4855-b532-066279364395%2F1729132902061.jpg," Most of customers are Vin group company. They close every sunday.
He doesn't know the reasons why they opened here. ",396041290,30a1b50f-b637-4855-b532-066279364395,2024-10-17 05:30:15,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,152,,,,,,
2024-10-17 10:22:17.381000,2024-10-17 10:34:21.886000,collect:JSriZPO0C6jcYg8h,21.0484438 105.9168316 -18.5 4.445,21.0484438,105.9168316,-18.5,4.445,ha,supermarket,,yes,,,,,,,,,,,Phuc Loi,female,28.0,now,6.0,kinh,,cereals whiterootsandtubers veg_vitamina veg_darkgreenleafy veg_other fruits_vitamina fruits_other meat_organ meat_flesh eggs fish_seafood legumes_nuts_seeds milk sweets oils_fats spices_cond_bev,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,whole,1.0,none,,country,"The distance, fit for her talent",1.0,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,,2.0,0.0,-2.0,0.0,0.0,0.0,,adjusting_hours communicating_customers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,close_typhoon inside_home,0.0,1.0,1.0,0.0,0.0,0.0,0.0,better_situation,no_damages,,,,,,,,,,,,,,,,,,,,,1729135891694.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F53c72796-1587-42ba-8ac9-60c13147b5de%2F1729135891694.jpg,"After typhoon people were buying more but now they buy less, as same as before the typhoon. ",396041333,53c72796-1587-42ba-8ac9-60c13147b5de,2024-10-17 05:30:28,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,153,,,,,,
2024-10-17 11:06:00.521000,2024-10-17 11:21:19.727000,collect:JSriZPO0C6jcYg8h,,,,,,ha,retailer,,yes,,,,,,,,,,,Phuc Loi,male,54.0,yes,1.0,kinh,,spices_cond_bev sweets eggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,whole,5.0,NUA,phucloi,country,Before there were many workers as customers. He moved here because many possible clients. ,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,-1.0,,0.0,0.0,2.0,2.0,0.0,0.0,,adjusting_hours securing_away,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_full inside_here,1.0,0.0,0.0,1.0,0.0,0.0,0.0,severe_partly,no_damages,,,,,,,,,,,,,,,,,,,,,1729138874403.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F54c0bf04-0fb9-42a9-81d6-efb944c29f45%2F1729138874403.jpg,,396041370,54c0bf04-0fb9-42a9-81d6-efb944c29f45,2024-10-17 05:30:37,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,154,,,,,,
2024-10-17 11:32:00.413000,2024-10-17 11:46:57.856000,collect:JSriZPO0C6jcYg8h,21.0477439 105.9195359 -18.700000762939453 4.337,21.0477439,105.9195359,-18.70000076293945,4.337,ha,retailer,,yes,,,,,,,,,,,Phuc Loi,female,,,,,,sweets spices_cond_bev,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,processed,2.0,,,home,She likes the lotus lake view behind her,-1.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,0.0,0.0,2.0,-1.0,-1.0,-1.0,,securing saving_cash,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,close_full inside_home,1.0,0.0,1.0,0.0,0.0,0.0,0.0,moderate_fully,moderate_fully,,,,,,,,,,,,,,,,,,,,,1729140411381.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F20434046-ef38-43fe-b458-79aa44147e62%2F1729140411381.jpg,,396041421,20434046-ef38-43fe-b458-79aa44147e62,2024-10-17 05:30:49,,,submitted_via_web,harie2409,v8zq375NfhQ9ZAYQt2zTdZ,,155,,,,,,
2024-10-19 09:42:44.609000,2024-10-19 09:43:02.268000,collect:RHJmdrvJZAjGcjgp,21.0238857 105.8983031 -16.799999237060547 3.7,21.0238857,105.8983031,-16.79999923706055,3.7,hanh,marketvendor,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396895238,2402d075-8895-4a1e-85bb-9b2abe0da050,2024-10-19 03:07:41,,,submitted_via_web,hanhtnguyen,v8zq375NfhQ9ZAYQt2zTdZ,,156,,,,,,
2024-10-19 09:50:38.497000,2024-10-19 10:02:25.198000,collect:e74jOzixcozSdptS,21.0555141 105.8997109 -17.600000381469727 4.87,21.0555141,105.8997109,-17.60000038146973,4.87,mailinh,restaurant,,yes,,,,,,,,,,,,male,36.0,yes,2.0,kinh,,cereals meat_flesh veg_darkgreenleafy veg_other oils_fats,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,15.0,NUA,viethung,home,Old market not good for business then switch back here and make better money,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,1.0,-2.0,-2.0,-2.0,2.0,,,,,,,,,,,,,,,,,,,,,,no_losses,no_damages,,,,,,,,,,,,,,,,,,,,,1729306830512.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fd2c3593b-1b74-4e6a-a29a-d3e96d56be7d%2F1729306830512.jpg,,396896264,d2c3593b-1b74-4e6a-a29a-d3e96d56be7d,2024-10-19 03:19:28,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,157,,,,,,
2024-10-19 10:03:21.281000,2024-10-19 10:19:17.040000,collect:e74jOzixcozSdptS,21.0554748 105.8997665 -17.799999237060547 3.97,21.0554748,105.8997665,-17.79999923706055,3.97,mailinh,supermarket,,yes,,,,,,,,,,,,male,56.0,yes,1.0,kinh,,sweets milk spices_cond_bev cereals,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,processed,20.0,NUA,viethung,home,Old store was turned into road,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,securing_away,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,1729307772295.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F604e7a1d-86c4-4d2d-bedb-58d05e830120%2F1729307772295.jpg,,396896268,604e7a1d-86c4-4d2d-bedb-58d05e830120,2024-10-19 03:19:29,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,158,,,,,,
2024-10-19 10:31:46.225000,2024-10-19 10:49:07.455000,collect:e74jOzixcozSdptS,21.0544581 105.9002157 -18.299999237060547 4.019,21.0544581,105.9002157,-18.29999923706055,4.019,mailinh,restaurant,,yes,,,,,,,,,,,Pho Le Mat,male,45.0,yes,0.0,kinh,,fish_seafood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,processed,15.0,city,,home,Saw the potential of this area,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,,-1.0,2.0,-2.0,-2.0,1.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729309620464.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F6433f0c8-52f5-478a-8575-e66df0e90997%2F1729309620464.jpg,He closed the restaurant 3 years ago because other seafood restaurants opened and there was too much competition. COVID hit them pretty hard. It was not profitable anymore. He's waiting for a future opportunity to reopen ,396899510,6433f0c8-52f5-478a-8575-e66df0e90997,2024-10-19 03:49:18,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,159,,,,,,
2024-10-19 10:52:10.869000,2024-10-19 11:00:29.925000,collect:e74jOzixcozSdptS,21.0534298 105.9005342 -17.700000762939453 4.324,21.0534298,105.9005342,-17.70000076293945,4.324,mailinh,restaurant,,yes,,,,,,,,,,,,male,46.0,yes,6.0,kinh,,eggs cereals spices_cond_bev,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,processed,4.0,NUA,LongBien_other,neighbourhood,God told him to,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,,-2.0,-2.0,-2.0,-2.0,-2.0,1.0,,adjusting_hours,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_typhoon inside_home,0.0,1.0,1.0,0.0,0.0,0.0,0.0,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,1729310404355.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2Fa29e5e0c-2cbe-4c4d-a0e6-f19bcb24dd1a%2F1729310404355.jpg,,396900723,a29e5e0c-2cbe-4c4d-a0e6-f19bcb24dd1a,2024-10-19 04:00:37,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,160,,,,,,
2024-10-19 11:03:17.252000,2024-10-19 11:10:29.131000,collect:e74jOzixcozSdptS,21.0530567 105.9007925 -17.899999618530273 4.053,21.0530567,105.9007925,-17.89999961853027,4.053,mailinh,restaurant,,yes,,,,,,,,,,,,female,18.0,now,15.0,kinh,,spices_cond_bev meat_flesh cereals veg_vitamina veg_darkgreenleafy oils_fats legumes_nuts_seeds meat_organ,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,processed,6.0,none,,home,She doesn't know.,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,adjusting_hours securing,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,close_typhoon inside_home,0.0,1.0,1.0,0.0,0.0,0.0,0.0,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,,,She's not the owner.,396901729,9e60add8-d402-4c0c-abb9-93d15bc16209,2024-10-19 04:10:34,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,161,,,,,,
2024-10-19 11:10:51.806000,2024-10-19 11:12:43.182000,collect:e74jOzixcozSdptS,21.053221 105.9008482 -17.899999618530273 4.988,21.053221,105.9008482,-17.89999961853027,4.988,mailinh,marketvendor,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396901923,0d71cc02-c868-44fc-b9a0-79667a977c31,2024-10-19 04:12:45,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,162,,,,,,
2024-10-19 11:12:54.117000,2024-10-19 11:18:37.867000,collect:e74jOzixcozSdptS,21.0532918 105.9009836 -17.899999618530273 4.774,21.0532918,105.9009836,-17.89999961853027,4.774,mailinh,marketvendor,,yes,,,,,,,,,,,,female,64.0,yes,1.0,kinh,,meat_flesh meat_organ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,whole,30.0,none,,adminunit,He started selling here and people were buying. Customers kept coming.,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,,,,,,,,,,,,,,inside_home,0.0,0.0,1.0,0.0,0.0,0.0,0.0,moderate_fully,no_damages,,,,,,,,,,,,,,,,,,,,,1729311511452.jpg,https://kc.kobotoolbox.org/media/original?media_file=lmhemerijckx%2Fattachments%2F3759317a5ef641be916b446853962c3d%2F1fc78c52-5a2f-4168-a4a3-bbb6d6969469%2F1729311511452.jpg,,396902627,1fc78c52-5a2f-4168-a4a3-bbb6d6969469,2024-10-19 04:18:45,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,163,,,,,,
2024-10-19 11:20:41.949000,2024-10-19 11:21:20.528000,collect:e74jOzixcozSdptS,21.0533847 105.900943 -17.899999618530273 4.974,21.0533847,105.900943,-17.89999961853027,4.974,mailinh,restaurant,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396904713,3386abde-b1eb-4b70-8354-fa8a42ecb736,2024-10-19 04:34:42,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,164,,,,,,
2024-10-19 11:21:23.848000,2024-10-19 11:24:36.447000,collect:e74jOzixcozSdptS,21.0537305 105.9018707 -18.200000762939453 4.515,21.0537305,105.9018707,-18.20000076293945,4.515,mailinh,food truck,,now,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396904715,fe2733ef-f0c5-4e07-97f1-39c7ec201907,2024-10-19 04:34:42,,,submitted_via_web,angelriofrio,v8zq375NfhQ9ZAYQt2zTdZ,,165,,,,,,
